UserID0,Channel2,RecordDate2,Duration 2,Name,Surname,Email,Gender,Race,Age,Province,Social Media Handle,Watch_Count,Day_name,Month_name,Day_month,sast_time,day_classification,Duration_classification,Age_Classification,Time_Classification
939980,Supersport Live Events,2016-03-12T15:47:00.000Z,1899-12-31T00:03:02.000Z,Bret ,Holt,Bret 314@abcmail.com,male,white,31,Gauteng,@Bret 31,1,Sat,Mar,12,2016-03-12T17:47:00.000Z,Weekend,02. Medium consumption,Youth,03. Afternoon
940170,ICC Cricket World Cup 2011,2016-03-30T17:39:00.000Z,1899-12-31T00:00:08.000Z,Markus ,Beville,Markus 195@mailxyz.com,male,black,31,Kwazulu Natal,@Markus 19,1,Wed,Mar,30,2016-03-30T19:39:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
940176,Supersport Live Events,2016-01-06T09:26:00.000Z,1899-12-31T00:10:38.000Z,Loyd ,Roquemore,Loyd 492@gmail.com,male,black,31,Eastern Cape,@Loyd 49,1,Wed,Jan,6,2016-01-06T11:26:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
940595,Vuzu,2016-03-04T02:47:00.000Z,1899-12-31T00:00:08.500Z,Royal ,Bilyeu,Royal 172@gmail.com,male,black,31,Limpopo,@Royal 17,1,Fri,Mar,4,2016-03-04T04:47:00.000Z,Weekday,01. Low consumption,Youth,01. Morning
940881,Channel O,2016-03-30T12:31:00.000Z,1899-12-31T00:08:09.000Z,Garry ,Hier,Garry 283@mail.com,male,indian_asian,31,Limpopo,@Garry 28,1,Wed,Mar,30,2016-03-30T14:31:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
940881,ICC Cricket World Cup 2011,2016-03-30T09:01:00.000Z,1899-12-31T00:00:00.000Z,Garry ,Hier,Garry 283@mail.com,male,indian_asian,31,Limpopo,@Garry 28,1,Wed,Mar,30,2016-03-30T11:01:00.000Z,Weekday,04.Very High Consumption,Youth,02. Mid-Morning
940881,SuperSport Blitz,2016-03-30T08:35:00.000Z,1899-12-31T00:00:50.000Z,Garry ,Hier,Garry 283@mail.com,male,indian_asian,31,Limpopo,@Garry 28,1,Wed,Mar,30,2016-03-30T10:35:00.000Z,Weekday,01. Low consumption,Youth,02. Mid-Morning
940967,Channel O,2016-03-31T10:52:00.000Z,1899-12-31T00:01:15.000Z,Carter ,Creager,Carter 32@gmail.com,male,indian_asian,31,Gauteng,@Carter 3,1,Thu,Mar,31,2016-03-31T12:52:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
940967,ICC Cricket World Cup 2011,2016-03-30T10:19:00.000Z,1899-12-31T00:02:34.000Z,Carter ,Creager,Carter 32@gmail.com,male,indian_asian,31,Gauteng,@Carter 3,2,Wed,Mar,30,2016-03-30T12:19:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
940967,ICC Cricket World Cup 2011,2016-03-26T12:57:00.000Z,1899-12-31T00:17:00.000Z,Carter ,Creager,Carter 32@gmail.com,male,indian_asian,31,Gauteng,@Carter 3,2,Sat,Mar,26,2016-03-26T14:57:00.000Z,Weekend,02. Medium consumption,Youth,03. Afternoon
941116,Africa Magic,2016-03-29T19:49:00.000Z,1899-12-31T00:01:32.500Z,Lloyd ,Condie,Lloyd 72@gmail.com,male,indian_asian,31,Mpumalanga,@Lloyd 7,1,Tue,Mar,29,2016-03-29T21:49:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
941116,ICC Cricket World Cup 2011,2016-03-30T16:51:00.000Z,1899-12-31T01:41:50.000Z,Lloyd ,Condie,Lloyd 72@gmail.com,male,indian_asian,31,Mpumalanga,@Lloyd 7,2,Wed,Mar,30,2016-03-30T18:51:00.000Z,Weekday,03. High consumption,Youth,03. Afternoon
941116,ICC Cricket World Cup 2011,2016-03-30T11:08:00.000Z,1899-12-31T00:00:30.000Z,Lloyd ,Condie,Lloyd 72@gmail.com,male,indian_asian,31,Mpumalanga,@Lloyd 7,2,Wed,Mar,30,2016-03-30T13:08:00.000Z,Weekday,01. Low consumption,Youth,02. Mid-Morning
941623,Boomerang,2016-03-21T20:58:00.000Z,1899-12-31T00:16:00.000Z,Stephen ,Leicht,Stephen 154@abcmail.com,male,white,31,Free State,@Stephen 15,1,Mon,Mar,21,2016-03-21T22:58:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
951970,Africa Magic,2016-03-12T10:29:00.000Z,1899-12-31T00:00:00.000Z,Seema ,Fudge,Seema 163@mail.com,female,black,31,Eastern Cape,@Seema 16,1,Sat,Mar,12,2016-03-12T12:29:00.000Z,Weekend,04.Very High Consumption,Youth,02. Mid-Morning
955342,ICC Cricket World Cup 2011,2016-03-27T14:43:00.000Z,1899-12-31T00:00:00.000Z,Donald ,Tancredi,Donald 224@abcmail.com,male,indian_asian,31,Gauteng,@Donald 22,1,Sun,Mar,27,2016-03-27T16:43:00.000Z,Weekend,04.Very High Consumption,Youth,03. Afternoon
962150,ICC Cricket World Cup 2011,2016-03-23T12:20:00.000Z,1899-12-31T00:00:00.000Z,Claud ,Mina,Claud 342@gmail.com,male,indian_asian,31,Gauteng,@Claud 34,1,Wed,Mar,23,2016-03-23T14:20:00.000Z,Weekday,04.Very High Consumption,Youth,03. Afternoon
1063776,Boomerang,2016-03-29T19:02:00.000Z,1899-12-31T00:00:07.000Z,Abel ,Sytsma,Abel 182@gmail.com,male,indian_asian,31,Gauteng,@Abel 18,1,Tue,Mar,29,2016-03-29T21:02:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
1063776,CNN,2016-03-29T20:21:00.000Z,1899-12-31T00:00:56.000Z,Abel ,Sytsma,Abel 182@gmail.com,male,indian_asian,31,Gauteng,@Abel 18,1,Tue,Mar,29,2016-03-29T22:21:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
1108345,ICC Cricket World Cup 2011,2016-03-30T06:32:00.000Z,1899-12-31T00:00:02.000Z,Carter ,Restivo,Carter 33@mail.com,male,indian_asian,31,Limpopo,@Carter 3,1,Wed,Mar,30,2016-03-30T08:32:00.000Z,Weekday,01. Low consumption,Youth,01. Morning
1108345,Supersport Live Events,2016-03-24T13:01:00.000Z,1899-12-31T00:07:10.000Z,Carter ,Restivo,Carter 33@mail.com,male,indian_asian,31,Limpopo,@Carter 3,2,Thu,Mar,24,2016-03-24T15:01:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
1108345,Supersport Live Events,2016-03-23T18:29:00.000Z,1899-12-31T00:09:40.000Z,Carter ,Restivo,Carter 33@mail.com,male,indian_asian,31,Limpopo,@Carter 3,2,Wed,Mar,23,2016-03-23T20:29:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
1150536,ICC Cricket World Cup 2011,2016-02-27T10:03:00.000Z,1899-12-31T00:00:00.000Z,Stephen ,Mosser,Stephen 153@mail.com,male,indian_asian,31,Gauteng,@Stephen 15,2,Sat,Feb,27,2016-02-27T12:03:00.000Z,Weekend,04.Very High Consumption,Youth,02. Mid-Morning
1150536,ICC Cricket World Cup 2011,2016-02-27T15:08:00.000Z,1899-12-31T00:00:00.000Z,Stephen ,Mosser,Stephen 153@mail.com,male,indian_asian,31,Gauteng,@Stephen 15,2,Sat,Feb,27,2016-02-27T17:08:00.000Z,Weekend,04.Very High Consumption,Youth,03. Afternoon
1391279,Supersport Live Events,2016-03-29T21:54:00.000Z,1899-12-31T00:00:00.000Z,Randy ,Paradis,Randy 393@mail.com,male,indian_asian,31,Gauteng,@Randy 39,1,Tue,Mar,29,2016-03-29T23:54:00.000Z,Weekday,04.Very High Consumption,Youth,05.Night
2091963,Boomerang,2016-01-16T07:24:00.000Z,1899-12-31T00:00:01.000Z,Stacy ,Creager,Stacy 275@mailxyz.com,male,black,31,Kwazulu Natal,@Stacy 27,1,Sat,Jan,16,2016-01-16T09:24:00.000Z,Weekend,01. Low consumption,Youth,02. Mid-Morning
2091963,Supersport Live Events,2016-01-22T16:15:00.000Z,1899-12-31T00:14:44.000Z,Stacy ,Creager,Stacy 275@mailxyz.com,male,black,31,Kwazulu Natal,@Stacy 27,2,Fri,Jan,22,2016-01-22T18:15:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2091963,Supersport Live Events,2016-02-06T17:44:00.000Z,1899-12-31T00:50:32.000Z,Stacy ,Creager,Stacy 275@mailxyz.com,male,black,31,Kwazulu Natal,@Stacy 27,2,Sat,Feb,6,2016-02-06T19:44:00.000Z,Weekend,03. High consumption,Youth,04. Evening
2091963,Trace TV,2016-01-17T13:07:00.000Z,1899-12-31T00:07:51.000Z,Stacy ,Creager,Stacy 275@mailxyz.com,male,black,31,Kwazulu Natal,@Stacy 27,1,Sun,Jan,17,2016-01-17T15:07:00.000Z,Weekend,02. Medium consumption,Youth,03. Afternoon
2203490,Channel O,2016-02-21T16:09:00.000Z,1899-12-31T00:00:00.000Z,Shane ,Nicholls,Shane 22@gmail.com,male,coloured,31,Western Cape,@Shane 2,1,Sun,Feb,21,2016-02-21T18:09:00.000Z,Weekend,04.Very High Consumption,Youth,03. Afternoon
2203490,ICC Cricket World Cup 2011,2016-02-24T16:08:00.000Z,1899-12-31T00:02:18.000Z,Shane ,Nicholls,Shane 22@gmail.com,male,coloured,31,Western Cape,@Shane 2,2,Wed,Feb,24,2016-02-24T18:08:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2203490,ICC Cricket World Cup 2011,2016-03-05T14:05:00.000Z,1899-12-31T00:00:12.000Z,Shane ,Nicholls,Shane 22@gmail.com,male,coloured,31,Western Cape,@Shane 2,2,Sat,Mar,5,2016-03-05T16:05:00.000Z,Weekend,01. Low consumption,Youth,03. Afternoon
2203490,M-Net,2016-02-21T17:12:00.000Z,1899-12-31T00:00:46.000Z,Shane ,Nicholls,Shane 22@gmail.com,male,coloured,31,Western Cape,@Shane 2,1,Sun,Feb,21,2016-02-21T19:12:00.000Z,Weekend,01. Low consumption,Youth,04. Evening
2203599,Africa Magic,2016-03-15T19:09:00.000Z,1899-12-31T00:24:32.000Z,Len ,Tancredi,Len 441@yahoo.com,male,black,31,Gauteng,@Len 44,1,Tue,Mar,15,2016-03-15T21:09:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2203599,ICC Cricket World Cup 2011,2016-02-20T07:13:00.000Z,1899-12-31T00:13:24.000Z,Len ,Tancredi,Len 441@yahoo.com,male,black,31,Gauteng,@Len 44,3,Sat,Feb,20,2016-02-20T09:13:00.000Z,Weekend,02. Medium consumption,Youth,02. Mid-Morning
2203599,ICC Cricket World Cup 2011,2016-03-19T06:31:00.000Z,1899-12-31T00:08:18.000Z,Len ,Tancredi,Len 441@yahoo.com,male,black,31,Gauteng,@Len 44,3,Sat,Mar,19,2016-03-19T08:31:00.000Z,Weekend,02. Medium consumption,Youth,01. Morning
2203599,ICC Cricket World Cup 2011,2016-03-28T13:01:00.000Z,1899-12-31T00:00:34.000Z,Len ,Tancredi,Len 441@yahoo.com,male,black,31,Gauteng,@Len 44,3,Mon,Mar,28,2016-03-28T15:01:00.000Z,Weekday,01. Low consumption,Youth,03. Afternoon
2203599,Supersport Live Events,2016-02-20T17:36:00.000Z,1899-12-31T01:17:32.000Z,Len ,Tancredi,Len 441@yahoo.com,male,black,31,Gauteng,@Len 44,2,Sat,Feb,20,2016-02-20T19:36:00.000Z,Weekend,03. High consumption,Youth,04. Evening
2203599,Supersport Live Events,2016-02-21T20:18:00.000Z,1899-12-31T00:00:00.000Z,Len ,Tancredi,Len 441@yahoo.com,male,black,31,Gauteng,@Len 44,2,Sun,Feb,21,2016-02-21T22:18:00.000Z,Weekend,04.Very High Consumption,Youth,04. Evening
2203679,Supersport Live Events,2016-03-04T11:42:00.000Z,1899-12-31T00:29:44.000Z,Irving ,Shkreli,Irving 53@mail.com,male,white,31,Western Cape,@Irving 5,1,Fri,Mar,4,2016-03-04T13:42:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2203762,Africa Magic,2016-01-24T19:08:00.000Z,1899-12-31T00:00:18.500Z,Claud ,Mina,Claud 344@abcmail.com,male,black,31,Mpumalanga,@Claud 34,1,Sun,Jan,24,2016-01-24T21:08:00.000Z,Weekend,01. Low consumption,Youth,04. Evening
2203762,CNN,2016-02-03T10:14:00.000Z,1899-12-31T00:01:16.000Z,Claud ,Mina,Claud 344@abcmail.com,male,black,31,Mpumalanga,@Claud 34,1,Wed,Feb,3,2016-02-03T12:14:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2203762,Sawsee,2016-02-08T19:04:00.000Z,1899-12-31T00:00:48.000Z,Claud ,Mina,Claud 344@abcmail.com,male,black,31,Mpumalanga,@Claud 34,1,Mon,Feb,8,2016-02-08T21:04:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
2203762,Supersport Live Events,2016-02-04T05:56:00.000Z,1899-12-31T00:01:04.000Z,Claud ,Mina,Claud 344@abcmail.com,male,black,31,Mpumalanga,@Claud 34,2,Thu,Feb,4,2016-02-04T07:56:00.000Z,Weekday,02. Medium consumption,Youth,01. Morning
2203762,Supersport Live Events,2016-01-25T19:20:00.000Z,1899-12-31T00:00:00.000Z,Claud ,Mina,Claud 344@abcmail.com,male,black,31,Mpumalanga,@Claud 34,2,Mon,Jan,25,2016-01-25T21:20:00.000Z,Weekday,04.Very High Consumption,Youth,04. Evening
2203762,Trace TV,2016-02-16T14:57:00.000Z,1899-12-31T00:00:48.000Z,Claud ,Mina,Claud 344@abcmail.com,male,black,31,Mpumalanga,@Claud 34,1,Tue,Feb,16,2016-02-16T16:57:00.000Z,Weekday,01. Low consumption,Youth,03. Afternoon
2204385,Trace TV,2016-03-18T21:05:00.000Z,1899-12-31T00:00:12.000Z,Stefan ,Beville,Stefan 461@yahoo.com,male,coloured,31,Western Cape,@Stefan 46,1,Fri,Mar,18,2016-03-18T23:05:00.000Z,Weekday,01. Low consumption,Youth,05.Night
2204405,Supersport Live Events,2016-03-24T10:55:00.000Z,1899-12-31T00:05:36.000Z,Cory ,Pilot,Cory 103@mail.com,male,indian_asian,31,Gauteng,@Cory 10,1,Thu,Mar,24,2016-03-24T12:55:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2205521,Africa Magic,2016-02-19T08:05:00.000Z,1899-12-31T00:00:12.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,5,Fri,Feb,19,2016-02-19T10:05:00.000Z,Weekday,01. Low consumption,Youth,02. Mid-Morning
2205521,Africa Magic,2016-02-19T08:30:00.000Z,1899-12-31T00:00:30.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,5,Fri,Feb,19,2016-02-19T10:30:00.000Z,Weekday,01. Low consumption,Youth,02. Mid-Morning
2205521,Africa Magic,2016-03-03T15:15:00.000Z,1899-12-31T00:01:44.500Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,5,Thu,Mar,3,2016-03-03T17:15:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2205521,Africa Magic,2016-03-28T06:10:00.000Z,1899-12-31T00:00:43.500Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,5,Mon,Mar,28,2016-03-28T08:10:00.000Z,Weekday,01. Low consumption,Youth,01. Morning
2205521,Africa Magic,2016-03-09T06:03:00.000Z,1899-12-31T00:01:12.500Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,5,Wed,Mar,9,2016-03-09T08:03:00.000Z,Weekday,02. Medium consumption,Youth,01. Morning
2205521,Boomerang,2016-03-31T04:12:00.000Z,1899-12-31T00:00:23.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,1,Thu,Mar,31,2016-03-31T06:12:00.000Z,Weekday,01. Low consumption,Youth,01. Morning
2205521,Channel O,2016-01-07T17:20:00.000Z,1899-12-31T00:00:39.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,4,Thu,Jan,7,2016-01-07T19:20:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
2205521,Channel O,2016-03-04T19:38:00.000Z,1899-12-31T00:09:39.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,4,Fri,Mar,4,2016-03-04T21:38:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2205521,Channel O,2016-01-12T12:04:00.000Z,1899-12-31T00:01:09.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,4,Tue,Jan,12,2016-01-12T14:04:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2205521,Channel O,2016-02-28T18:59:00.000Z,1899-12-31T00:00:57.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,4,Sun,Feb,28,2016-02-28T20:59:00.000Z,Weekend,01. Low consumption,Youth,04. Evening
2205521,ICC Cricket World Cup 2011,2016-03-06T08:34:00.000Z,1899-12-31T00:31:50.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,2,Sun,Mar,6,2016-03-06T10:34:00.000Z,Weekend,04.Very High Consumption,Youth,02. Mid-Morning
2205521,ICC Cricket World Cup 2011,2016-03-29T12:50:00.000Z,1899-12-31T00:02:14.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,2,Tue,Mar,29,2016-03-29T14:50:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2205521,SawSee,2016-01-26T11:07:00.000Z,1899-12-31T00:01:22.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,2,Tue,Jan,26,2016-01-26T13:07:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2205521,SawSee,2016-01-06T14:37:00.000Z,1899-12-31T00:00:31.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,2,Wed,Jan,6,2016-01-06T16:37:00.000Z,Weekday,01. Low consumption,Youth,03. Afternoon
2205521,Supersport Live Events,2016-02-01T20:41:00.000Z,1899-12-31T00:06:08.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,1,Mon,Feb,1,2016-02-01T22:41:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2205521,Trace TV,2016-02-11T18:56:00.000Z,1899-12-31T00:10:12.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,2,Thu,Feb,11,2016-02-11T20:56:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2205521,Trace TV,2016-01-08T21:28:00.000Z,1899-12-31T00:04:36.000Z,Samuel ,Borelli,Samuel 261@yahoo.com,male,black,31,Eastern Cape,@Samuel 26,2,Fri,Jan,8,2016-01-08T23:28:00.000Z,Weekday,02. Medium consumption,Youth,05.Night
2287916,SuperSport Blitz,2016-02-03T09:19:00.000Z,1899-12-31T00:00:36.000Z,Lucas ,Roquemore,Lucas 231@yahoo.com,male,black,31,Kwazulu Natal,@Lucas 23,1,Wed,Feb,3,2016-02-03T11:19:00.000Z,Weekday,01. Low consumption,Youth,02. Mid-Morning
2288692,ICC Cricket World Cup 2011,2016-03-06T06:04:00.000Z,1899-12-31T00:01:14.000Z,Royal ,Mosser,Royal 175@mailxyz.com,male,indian_asian,31,Limpopo,@Royal 17,1,Sun,Mar,6,2016-03-06T08:04:00.000Z,Weekend,02. Medium consumption,Youth,01. Morning
2288692,Supersport Live Events,2016-02-16T09:44:00.000Z,1899-12-31T00:01:52.000Z,Royal ,Mosser,Royal 175@mailxyz.com,male,indian_asian,31,Limpopo,@Royal 17,1,Tue,Feb,16,2016-02-16T11:44:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2288883,Supersport Live Events,2016-03-11T09:09:00.000Z,1899-12-31T00:01:46.000Z,Romeo ,Jacox,Romeo 375@mailxyz.com,male,white,31,Gauteng,@Romeo 37,1,Fri,Mar,11,2016-03-11T11:09:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2289128,Trace TV,2016-02-06T21:17:00.000Z,1899-12-31T00:07:54.000Z,Bret ,Hier,Bret 312@gmail.com,male,None,31,Free State,@Bret 31,1,Sat,Feb,6,2016-02-06T23:17:00.000Z,Weekend,02. Medium consumption,Youth,05.Night
2360543,Boomerang,2016-03-07T19:40:00.000Z,1899-12-31T00:01:53.000Z,Haywood ,Styer,Haywood 92@gmail.com,male,indian_asian,31,Limpopo,@Haywood 9,1,Mon,Mar,7,2016-03-07T21:40:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2360543,ICC Cricket World Cup 2011,2016-03-02T14:55:00.000Z,1899-12-31T00:00:00.000Z,Haywood ,Styer,Haywood 92@gmail.com,male,indian_asian,31,Limpopo,@Haywood 9,1,Wed,Mar,2,2016-03-02T16:55:00.000Z,Weekday,04.Very High Consumption,Youth,03. Afternoon
2361585,Supersport Live Events,2016-03-03T10:21:00.000Z,1899-12-31T00:04:28.000Z,Michel ,Gettys,Michel 204@abcmail.com,male,white,31,Free State,@Michel 20,1,Thu,Mar,3,2016-03-03T12:21:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2361668,CNN,2016-02-26T17:50:00.000Z,1899-12-31T00:01:08.000Z,Lloyd ,Mastrangelo,Lloyd 74@abcmail.com,male,indian_asian,31,Limpopo,@Lloyd 7,1,Fri,Feb,26,2016-02-26T19:50:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2361668,ICC Cricket World Cup 2011,2016-02-23T09:53:00.000Z,1899-12-31T00:19:50.000Z,Lloyd ,Mastrangelo,Lloyd 74@abcmail.com,male,indian_asian,31,Limpopo,@Lloyd 7,1,Tue,Feb,23,2016-02-23T11:53:00.000Z,Weekday,02. Medium consumption,Youth,02. Mid-Morning
2361668,SuperSport Blitz,2016-02-21T20:12:00.000Z,1899-12-31T00:01:50.000Z,Lloyd ,Mastrangelo,Lloyd 74@abcmail.com,male,indian_asian,31,Limpopo,@Lloyd 7,1,Sun,Feb,21,2016-02-21T22:12:00.000Z,Weekend,02. Medium consumption,Youth,04. Evening
2370560,Boomerang,2016-01-05T00:49:00.000Z,1899-12-31T00:00:37.000Z,Lane ,Mccown,Lane 111@yahoo.com,male,coloured,31,Eastern Cape,@Lane 11,1,Tue,Jan,5,2016-01-05T02:49:00.000Z,Weekday,01. Low consumption,Youth,01. Morning
2370560,ICC Cricket World Cup 2011,2016-03-05T11:26:00.000Z,1899-12-31T00:00:58.000Z,Lane ,Mccown,Lane 111@yahoo.com,male,coloured,31,Eastern Cape,@Lane 11,1,Sat,Mar,5,2016-03-05T13:26:00.000Z,Weekend,01. Low consumption,Youth,02. Mid-Morning
2370560,Supersport Live Events,2016-01-06T03:47:00.000Z,1899-12-31T00:09:36.000Z,Lane ,Mccown,Lane 111@yahoo.com,male,coloured,31,Eastern Cape,@Lane 11,1,Wed,Jan,6,2016-01-06T05:47:00.000Z,Weekday,02. Medium consumption,Youth,01. Morning
2370940,Supersport Live Events,2016-02-19T17:55:00.000Z,1899-12-31T01:27:28.000Z,Romeo ,Luthy,Romeo 373@mail.com,male,None,31,Mpumalanga,@Romeo 37,4,Fri,Feb,19,2016-02-19T19:55:00.000Z,Weekday,03. High consumption,Youth,04. Evening
2370940,Supersport Live Events,2016-02-18T05:56:00.000Z,1899-12-31T00:12:50.000Z,Romeo ,Luthy,Romeo 373@mail.com,male,None,31,Mpumalanga,@Romeo 37,4,Thu,Feb,18,2016-02-18T07:56:00.000Z,Weekday,02. Medium consumption,Youth,01. Morning
2370940,Supersport Live Events,2016-02-26T17:36:00.000Z,1899-12-31T00:22:16.000Z,Romeo ,Luthy,Romeo 373@mail.com,male,None,31,Mpumalanga,@Romeo 37,4,Fri,Feb,26,2016-02-26T19:36:00.000Z,Weekday,02. Medium consumption,Youth,04. Evening
2370940,Supersport Live Events,2016-02-26T16:06:00.000Z,1899-12-31T00:04:00.000Z,Romeo ,Luthy,Romeo 373@mail.com,male,None,31,Mpumalanga,@Romeo 37,4,Fri,Feb,26,2016-02-26T18:06:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2371316,CNN,2016-03-25T21:47:00.000Z,1899-12-31T00:07:46.000Z,Hugh,Reisinger,Hugh13@mail.com,male,white,31,Western Cape,@Hugh1,1,Fri,Mar,25,2016-03-25T23:47:00.000Z,Weekday,02. Medium consumption,Youth,05.Night
2371316,Cartoon Network,2016-01-31T12:19:00.000Z,1899-12-31T00:01:33.000Z,Hugh,Reisinger,Hugh13@mail.com,male,white,31,Western Cape,@Hugh1,1,Sun,Jan,31,2016-01-31T14:19:00.000Z,Weekend,02. Medium consumption,Youth,03. Afternoon
2371316,Supersport Live Events,2016-01-20T08:33:00.000Z,1899-12-31T01:29:32.000Z,Hugh,Reisinger,Hugh13@mail.com,male,white,31,Western Cape,@Hugh1,2,Wed,Jan,20,2016-01-20T10:33:00.000Z,Weekday,03. High consumption,Youth,02. Mid-Morning
2371316,Supersport Live Events,2016-03-19T17:01:00.000Z,1899-12-31T00:17:52.000Z,Hugh,Reisinger,Hugh13@mail.com,male,white,31,Western Cape,@Hugh1,2,Sat,Mar,19,2016-03-19T19:01:00.000Z,Weekend,02. Medium consumption,Youth,04. Evening
2393200,Boomerang,2016-03-22T14:55:00.000Z,1899-12-31T00:02:24.000Z,Hugh,Tatham,Hugh15@mailxyz.com,male,None,31,Free State,@Hugh1,1,Tue,Mar,22,2016-03-22T16:55:00.000Z,Weekday,02. Medium consumption,Youth,03. Afternoon
2393200,Channel O,2016-03-21T10:45:00.000Z,1899-12-31T00:00:57.000Z,Hugh,Tatham,Hugh15@mailxyz.com,male,None,31,Free State,@Hugh1,1,Mon,Mar,21,2016-03-21T12:45:00.000Z,Weekday,01. Low consumption,Youth,02. Mid-Morning
2393200,ICC Cricket World Cup 2011,2016-03-29T17:03:00.000Z,1899-12-31T00:00:14.000Z,Hugh,Tatham,Hugh15@mailxyz.com,male,None,31,Free State,@Hugh1,1,Tue,Mar,29,2016-03-29T19:03:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
2415212,Boomerang,2016-01-01T14:01:00.000Z,1899-12-31T00:00:00.000Z,Eli ,Mastrangelo,Eli 291@yahoo.com,male,coloured,31,Western Cape,@Eli 29,1,Fri,Jan,1,2016-01-01T16:01:00.000Z,Weekday,04.Very High Consumption,Youth,03. Afternoon
2415212,Supersport Live Events,2016-02-25T18:30:00.000Z,1899-12-31T00:00:00.000Z,Eli ,Mastrangelo,Eli 291@yahoo.com,male,coloured,31,Western Cape,@Eli 29,4,Thu,Feb,25,2016-02-25T20:30:00.000Z,Weekday,04.Very High Consumption,Youth,04. Evening
2415212,Supersport Live Events,2016-01-15T18:25:00.000Z,1899-12-31T00:00:38.000Z,Eli ,Mastrangelo,Eli 291@yahoo.com,male,coloured,31,Western Cape,@Eli 29,4,Fri,Jan,15,2016-01-15T20:25:00.000Z,Weekday,01. Low consumption,Youth,04. Evening
2415212,Supersport Live Events,2016-01-16T16:55:00.000Z,1899-12-31T00:59:42.000Z,Eli ,Mastrangelo,Eli 291@yahoo.com,male,coloured,31,Western Cape,@Eli 29,4,Sat,Jan,16,2016-01-16T18:55:00.000Z,Weekend,03. High consumption,Youth,03. Afternoon
